"","speciesKey","species","endem_class","perc_zt","n","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","synonym","class","label"
"82",3093791,"Hypochaeris lutea","[0,0.05)",0,155,3093791,"Hypochaeris lutea (Vell.) Britton","Hypochaeris lutea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_lutea"
"83",3093798,"Hypochaeris pampasica","[0.1,0.5)",0.244897959183673,49,3093798,"Hypochaeris pampasica Cabrera","Hypochaeris pampasica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_pampasica"
"84",3093799,"Hypochaeris tenuifolia","[0.1,0.5)",0.323809523809524,105,3093799,"Hypochaeris tenuifolia (Hook. & Arn.) Griseb.","Hypochaeris tenuifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_tenuifolia"
"85",3093832,"Hypochaeris sessiliflora","[0.99,1]",0.995805369127517,1192,3093832,"Hypochaeris sessiliflora Kunth","Hypochaeris sessiliflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_sessiliflora"
"86",3093840,"Hypochaeris spathulata","[0,0.05)",0.0454545454545455,22,3093840,"Hypochaeris spathulata (J.Rémy) Reiche","Hypochaeris spathulata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_spathulata"
"87",3093846,"Hypochaeris graminea","[0.5,0.99)",0.692307692307692,13,3093846,"Hypochaeris graminea Hieron.","Hypochaeris graminea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_graminea"
"88",3093882,"Hypochaeris clarionoides","[0.99,1]",1,10,3093882,"Hypochaeris clarionoides (J.Rémy) Reiche","Hypochaeris clarionoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_clarionoides"
"89",3093888,"Hypochaeris acaulis","[0.1,0.5)",0.428571428571429,28,3093888,"Hypochaeris acaulis (J.Rémy) Britton","Hypochaeris acaulis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_acaulis"
"90",3093891,"Hypochaeris microcephala","[0.1,0.5)",0.103448275862069,87,3093891,"Hypochaeris microcephala (Sch.Bip.) Cabrera","Hypochaeris microcephala","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_microcephala"
"91",3093893,"Hypochaeris patagonica","[0,0.05)",0,11,3093893,"Hypochaeris patagonica Cabrera","Hypochaeris patagonica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_patagonica"
"92",3093899,"Hypochaeris albiflora","[0,0.05)",0.00595238095238095,1176,3093899,"Hypochaeris albiflora (Kuntze) Azevêdo-Gonç. & Matzenb.","Hypochaeris albiflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_albiflora"
"93",3093905,"Hypochaeris apargioides","[0.1,0.5)",0.131578947368421,114,3093905,"Hypochaeris apargioides Hook. & Arn.","Hypochaeris apargioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_apargioides"
"94",3093905,"Hypochaeris apargioides","[0.1,0.5)",0.131578947368421,114,3093909,"Hypochaeris thrincioides (J.Rémy) Reiche","Hypochaeris thrincioides","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,TRUE,"Magnoliopsida","Hypochaeris_thrincioides"
"95",3093911,"Hypochaeris glabra","[0,0.05)",0.00146986771190593,16328,3093911,"Hypochaeris glabra L.","Hypochaeris glabra","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_glabra"
"96",3094253,"Symphyotrichum subulatum","[0,0.05)",0.00474767012484614,5687,3094253,"Symphyotrichum subulatum (Michx.) G.L.Nesom","Symphyotrichum subulatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Symphyotrichum",6,7707728,220,414,3065,3151391,FALSE,"Magnoliopsida","Symphyotrichum_subulatum"
"97",3094599,"Adenostemma involucratum","[0,0.05)",0.0303030303030303,33,3094599,"Adenostemma involucratum R.M.King & H.Rob.","Adenostemma involucratum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Adenostemma",6,7707728,220,414,3065,3094598,FALSE,"Magnoliopsida","Adenostemma_involucratum"
"98",3094781,"Campovassouria cruciata","[0.05,0.1)",0.0707964601769911,452,3094781,"Campovassouria cruciata (Vell.) R.M.King & H.Rob.","Campovassouria cruciata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Campovassouria",6,7707728,220,414,3065,3094779,FALSE,"Magnoliopsida","Campovassouria_cruciata"
"99",3094900,"Onopordum acanthium","[0,0.05)",0.000252434186801298,27730,3094900,"Onopordum acanthium L.","Onopordum acanthium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Onopordum",6,7707728,220,414,3065,3094883,FALSE,"Magnoliopsida","Onopordum_acanthium"
"100",3094921,"Onopordum nervosum","[0,0.05)",0,705,3094921,"Onopordum nervosum Boiss.","Onopordum nervosum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Onopordum",6,7707728,220,414,3065,3094883,FALSE,"Magnoliopsida","Onopordum_nervosum"
"101",3094966,"Gochnatia foliolosa","[0.05,0.1)",0.0736842105263158,285,3094966,"Gochnatia foliolosa D.Don ex Hook. & Arn.","Gochnatia foliolosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_foliolosa"
"102",3094984,"Gochnatia curviflora","[0.1,0.5)",0.3125,16,3094984,"Gochnatia curviflora (Griseb.) Hoffm.","Gochnatia curviflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_curviflora"
"103",3095025,"Gochnatia boliviana","[0.1,0.5)",0.170731707317073,41,3095025,"Gochnatia boliviana S.F.Blake","Gochnatia boliviana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_boliviana"
"104",3095065,"Gochnatia vernonioides","[0.1,0.5)",0.214285714285714,14,3095065,"Gochnatia vernonioides Kunth","Gochnatia vernonioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_vernonioides"
"105",3095071,"Gochnatia palosanto","[0.05,0.1)",0.0930232558139535,43,3095071,"Gochnatia palosanto Cabrera","Gochnatia palosanto","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_palosanto"
"106",3095073,"Gochnatia cardenasii","[0.99,1]",1,8,3095073,"Gochnatia cardenasii S.F.Blake","Gochnatia cardenasii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_cardenasii"
"107",3095099,"Gochnatia patazina","[0.5,0.99)",0.75,12,3095099,"Gochnatia patazina Cabrera","Gochnatia patazina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_patazina"
"108",3095397,"Stenopadus talaumifolius","[0,0.05)",0,64,3095397,"Stenopadus talaumifolius S.F.Blake","Stenopadus talaumifolius","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Stenopadus",6,7707728,220,414,3065,3095395,FALSE,"Magnoliopsida","Stenopadus_talaumifolius"
"109",3095499,"Bahia ambrosioides","[0,0.05)",0.0109289617486339,183,3095499,"Bahia ambrosioides Lag.","Bahia ambrosioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bahia",6,7707728,220,414,3065,3095484,FALSE,"Magnoliopsida","Bahia_ambrosioides"
"110",3096186,"Paranephelius ovatus","[0.5,0.99)",0.869565217391304,92,3096186,"Paranephelius ovatus Wedd.","Paranephelius ovatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Paranephelius",6,7707728,220,414,3065,3096180,FALSE,"Magnoliopsida","Paranephelius_ovatus"
"111",3096186,"Paranephelius ovatus","[0.5,0.99)",0.869565217391304,92,3096185,"Paranephelius wurdackii (Ferreyra) H.Rob.","Paranephelius wurdackii","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Paranephelius",6,7707728,220,414,3065,3096180,TRUE,"Magnoliopsida","Paranephelius_wurdackii"
"112",3096189,"Paranephelius uniflorus","[0.5,0.99)",0.914893617021277,47,3096189,"Paranephelius uniflorus Poepp. & Endl.","Paranephelius uniflorus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Paranephelius",6,7707728,220,414,3065,3096180,FALSE,"Magnoliopsida","Paranephelius_uniflorus"
"113",3096624,"Urospermum picroides","[0,0.05)",0,13733,3096624,"Urospermum picroides (L.) Scop. ex F.W.Schmidt","Urospermum picroides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Urospermum",6,7707728,220,414,3065,3096621,FALSE,"Magnoliopsida","Urospermum_picroides"
"114",3096721,"Oritrophium peruvianum","[0.5,0.99)",0.96551724137931,493,3096721,"Oritrophium peruvianum (Lam.) Cuatrec.","Oritrophium peruvianum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Oritrophium",6,7707728,220,414,3065,3096709,FALSE,"Magnoliopsida","Oritrophium_peruvianum"
"115",3096802,"Barrosoa betoniciformis","[0,0.05)",0,97,3096802,"Barrosoa betoniciformis (DC.) R.M.King & H.Rob.","Barrosoa betoniciformis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barrosoa",6,7707728,220,414,3065,3096801,FALSE,"Magnoliopsida","Barrosoa_betoniciformis"
"116",3097021,"Brachyclados caespitosus","[0,0.05)",0.0161290322580645,62,3097021,"Brachyclados caespitosus (Phil.) Speg.","Brachyclados caespitosus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Brachyclados",6,7707728,220,414,3065,3097019,FALSE,"Magnoliopsida","Brachyclados_caespitosus"
"117",3097025,"Brachyclados lycioides","[0.5,0.99)",0.795918367346939,49,3097025,"Brachyclados lycioides D.Don","Brachyclados lycioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Brachyclados",6,7707728,220,414,3065,3097019,FALSE,"Magnoliopsida","Brachyclados_lycioides"
"118",3097166,"Tolpis barbata","[0,0.05)",0,5208,3097166,"Tolpis barbata (L.) Gaertn.","Tolpis barbata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tolpis",6,7707728,220,414,3065,3097145,FALSE,"Magnoliopsida","Tolpis_barbata"
"119",3097389,"Piloselloides cordata","[0,0.05)",0,46,3097389,"Piloselloides cordata (Thunb.) C.Jeffrey","Piloselloides cordata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Piloselloides",6,7707728,220,414,3065,3110765,FALSE,"Magnoliopsida","Piloselloides_cordata"
"120",3098143,"Praxelis diffusa","[0,0.05)",0.0390879478827362,307,3098143,"Praxelis diffusa (Rich.) Pruski","Praxelis diffusa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Praxelis",6,7707728,220,414,3065,8111301,FALSE,"Magnoliopsida","Praxelis_diffusa"
"121",3098453,"Stilpnopappus speciosus","[0,0.05)",0,125,3098453,"Stilpnopappus speciosus (Less.) Baker","Stilpnopappus speciosus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Stilpnopappus",6,7707728,220,414,3065,3098445,FALSE,"Magnoliopsida","Stilpnopappus_speciosus"
"122",3098471,"Stilpnopappus glomeratus","[0,0.05)",0,28,3098471,"Stilpnopappus glomeratus Gardner","Stilpnopappus glomeratus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Stilpnopappus",6,7707728,220,414,3065,3098445,FALSE,"Magnoliopsida","Stilpnopappus_glomeratus"
"123",3098732,"Parastrephia lucida","[0.5,0.99)",0.980519480519481,154,3098732,"Parastrephia lucida (Meyen) Cabrera","Parastrephia lucida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Parastrephia",6,7707728,220,414,3065,3098731,FALSE,"Magnoliopsida","Parastrephia_lucida"
"124",3098748,"Parastrephia quadrangularis","[0.5,0.99)",0.987951807228916,166,3098748,"Parastrephia quadrangularis (Meyen) Cabrera","Parastrephia quadrangularis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Parastrephia",6,7707728,220,414,3065,3098731,FALSE,"Magnoliopsida","Parastrephia_quadrangularis"
"125",3098755,"Parastrephia teretiuscula","[0.99,1]",1,9,3098755,"Parastrephia teretiuscula (Kuntze) Cabrera","Parastrephia teretiuscula","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Parastrephia",6,7707728,220,414,3065,3098731,FALSE,"Magnoliopsida","Parastrephia_teretiuscula"
"126",3098912,"Cosmos bipinnatus","[0,0.05)",0.00431829086593096,39599,3098912,"Cosmos bipinnatus Cav.","Cosmos bipinnatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cosmos",6,7707728,220,414,3065,3098910,FALSE,"Magnoliopsida","Cosmos_bipinnatus"
"127",3098951,"Cosmos sulphureus","[0,0.05)",0.0125677389599908,8673,3098951,"Cosmos sulphureus Cav.","Cosmos sulphureus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cosmos",6,7707728,220,414,3065,3098910,FALSE,"Magnoliopsida","Cosmos_sulphureus"
"128",3099022,"Chiliotrichum diffusum","[0,0.05)",0.0255362614913177,979,3099022,"Chiliotrichum diffusum (G.Forst.) Kuntze","Chiliotrichum diffusum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chiliotrichum",6,7707728,220,414,3065,3099020,FALSE,"Magnoliopsida","Chiliotrichum_diffusum"
"129",3099038,"Nassauvia cumingii","[0.5,0.99)",0.888888888888889,36,3099038,"Nassauvia cumingii Hook. & Arn.","Nassauvia cumingii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_cumingii"
"130",3099043,"Nassauvia planifolia","[0.1,0.5)",0.428571428571429,7,3099043,"Nassauvia planifolia Wedd.","Nassauvia planifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_planifolia"
"131",3099044,"Nassauvia pinnigera","[0.5,0.99)",0.956521739130435,23,3099044,"Nassauvia pinnigera D.Don","Nassauvia pinnigera","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_pinnigera"
"132",3099046,"Nassauvia glomerata","[0.5,0.99)",0.705882352941177,17,3099046,"Nassauvia glomerata (Gillies ex D.Don) Wedd.","Nassauvia glomerata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_glomerata"
"133",3099049,"Nassauvia fuegiana","[0.5,0.99)",0.769230769230769,26,3099049,"Nassauvia fuegiana (Speg.) Cabrera","Nassauvia fuegiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_fuegiana"
"134",3099052,"Nassauvia chubutensis","[0.1,0.5)",0.333333333333333,3,3099052,"Nassauvia chubutensis Speg.","Nassauvia chubutensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_chubutensis"
"135",3099054,"Nassauvia darwinii","[0,0.05)",0.0384615384615385,52,3099054,"Nassauvia darwinii (Hook. & Arn.) O.Hoffm. & Dusén ex Dusén","Nassauvia darwinii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_darwinii"
"136",3099065,"Nassauvia dentata","[0,0.05)",0,19,3099065,"Nassauvia dentata Griseb.","Nassauvia dentata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_dentata"
"137",3099068,"Nassauvia revoluta","[0.1,0.5)",0.278481012658228,79,3099068,"Nassauvia revoluta D.Don","Nassauvia revoluta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_revoluta"
"138",3099076,"Nassauvia digitata","[0,0.05)",0,17,3099076,"Nassauvia digitata Wedd.","Nassauvia digitata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_digitata"
"139",3099078,"Nassauvia ulicina","[0.1,0.5)",0.125,48,3099078,"Nassauvia ulicina (Hook.fil.) Macloskie","Nassauvia ulicina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_ulicina"
"140",3099086,"Nassauvia axillaris","[0.5,0.99)",0.712707182320442,181,3099086,"Nassauvia axillaris D.Don","Nassauvia axillaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_axillaris"
"141",3099091,"Nassauvia pulcherrima","[0,0.05)",0,16,3099091,"Nassauvia pulcherrima Cabrera","Nassauvia pulcherrima","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_pulcherrima"
"142",3099096,"Nassauvia pyramidalis","[0.5,0.99)",0.896551724137931,29,3099096,"Nassauvia pyramidalis Meyen","Nassauvia pyramidalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_pyramidalis"
"143",3099099,"Nassauvia glomerulosa","[0.1,0.5)",0.113879003558719,281,3099099,"Nassauvia glomerulosa (Lag. ex Lindl.) D.Don","Nassauvia glomerulosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_glomerulosa"
"144",3099108,"Nassauvia pygmaea","[0,0.05)",0.04,100,3099108,"Nassauvia pygmaea (Cass.) Hook.fil.","Nassauvia pygmaea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_pygmaea"
"145",3099110,"Nassauvia argentea","[0.1,0.5)",0.125,16,3099110,"Nassauvia argentea Phil.","Nassauvia argentea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_argentea"
"146",3099111,"Nassauvia looseri","[0.99,1]",1,6,3099111,"Nassauvia looseri Cabrera","Nassauvia looseri","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_looseri"
"147",3099116,"Nassauvia juniperina","[0,0.05)",0,15,3099116,"Nassauvia juniperina Skottsb.","Nassauvia juniperina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_juniperina"
"148",3099153,"Polyachyrus fuscus","[0.1,0.5)",0.151515151515152,33,3099153,"Polyachyrus fuscus (Meyen) Walp.","Polyachyrus fuscus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Polyachyrus",6,7707728,220,414,3065,3099149,FALSE,"Magnoliopsida","Polyachyrus_fuscus"
